Composition,Capacity,Ages,AbleKids,DisabledKids,SevereKids,Carer,Housing,MaxME,WAllow
2,6,1,2,0,5,False,True,4831.73,262.40
2,6,1,2,0,6,False,True,5516.80,262.40
2,6,1,2,0,7,False,True,6201.87,262.40
2,6,1,2,0,8,False,True,6886.94,262.40
2,6,1,2,1,0,False,True,1820.42,262.40
2,6,1,2,1,1,False,True,2505.49,262.40
2,6,1,2,1,2,False,True,3190.56,262.40
2,6,1,2,1,3,False,True,3875.63,262.40
2,6,1,2,1,4,False,True,4560.70,262.40
2,6,1,2,1,5,False,True,5245.77,262.40
2,6,1,2,1,6,False,True,5930.84,262.40
2,6,1,2,1,7,False,True,6615.91,262.40
2,6,1,2,2,0,False,True,2234.46,262.40
2,6,1,2,2,1,False,True,2919.53,262.40
2,6,1,2,2,2,False,True,3604.60,262.40
2,6,1,2,2,3,False,True,4289.67,262.40
2,6,1,2,2,4,False,True,4974.74,262.40
2,6,1,2,2,5,False,True,5659.81,262.40
2,6,1,2,2,6,False,True,6344.88,262.40
2,6,1,2,3,0,False,True,2648.50,262.40
2,6,1,2,3,1,False,True,3333.57,262.40
2,6,1,2,3,2,False,True,4018.64,262.40
2,6,1,2,3,3,False,True,4703.71,262.40
2,6,1,2,3,4,False,True,5388.78,262.40
2,6,1,2,3,5,False,True,6073.85,262.40
2,6,1,2,4,0,False,True,3062.54,262.40
2,6,1,2,4,1,False,True,3747.61,262.40
2,6,1,2,4,2,False,True,4432.68,262.40
2,6,1,2,4,3,False,True,5117.75,262.40
2,6,1,2,4,4,False,True,5802.82,262.40
2,6,1,2,5,0,False,True,3476.58,262.40
2,6,1,2,5,1,False,True,4161.65,262.40
2,6,1,2,5,2,False,True,4846.72,262.40
2,6,1,2,5,3,False,True,5531.79,262.40
2,6,1,2,6,0,False,True,3890.62,262.40
2,6,1,2,6,1,False,True,4575.69,262.40
2,6,1,2,6,2,False,True,5260.76,262.40
2,6,1,2,7,0,False,True,4304.66,262.40
2,6,1,2,7,1,False,True,4989.73,262.40
2,6,1,2,8,0,False,True,4718.70,262.40
2,6,1,3,0,0,False,True,1674.30,262.40
2,6,1,3,0,1,False,True,2359.37,262.40
2,6,1,3,0,2,False,True,3044.44,262.40
2,6,1,3,0,3,False,True,3729.51,262.40
2,6,1,3,0,4,False,True,4414.58,262.40
2,6,1,3,0,5,False,True,5099.65,262.40
2,6,1,3,0,6,False,True,5784.72,262.40
2,6,1,3,0,7,False,True,6469.79,262.40
2,6,1,3,1,0,False,True,2088.34,262.40
2,6,1,3,1,1,False,True,2773.41,262.40
2,6,1,3,1,2,False,True,3458.48,262.40
2,6,1,3,1,3,False,True,4143.55,262.40
2,6,1,3,1,4,False,True,4828.62,262.40
2,6,1,3,1,5,False,True,5513.69,262.40
2,6,1,3,1,6,False,True,6198.76,262.40
2,6,1,3,2,0,False,True,2502.38,262.40
2,6,1,3,2,1,False,True,3187.45,262.40
2,6,1,3,2,2,False,True,3872.52,262.40
2,6,1,3,2,3,False,True,4557.59,262.40
2,6,1,3,2,4,False,True,5242.66,262.40
2,6,1,3,2,5,False,True,5927.73,262.40
2,6,1,3,3,0,False,True,2916.42,262.40
2,6,1,3,3,1,False,True,3601.49,262.40
2,6,1,3,3,2,False,True,4286.56,262.40
2,6,1,3,3,3,False,True,4971.63,262.40
2,6,1,3,3,4,False,True,5656.70,262.40
2,6,1,3,4,0,False,True,3330.46,262.40
2,6,1,3,4,1,False,True,4015.53,262.40
2,6,1,3,4,2,False,True,4700.60,262.40
2,6,1,3,4,3,False,True,5385.67,262.40
2,6,1,3,5,0,False,True,3744.50,262.40
2,6,1,3,5,1,False,True,4429.57,262.40
2,6,1,3,5,2,False,True,5114.64,262.40
2,6,1,3,6,0,False,True,4158.54,262.40
2,6,1,3,6,1,False,True,4843.61,262.40
2,6,1,3,7,0,False,True,4572.58,262.40
2,6,1,4,0,0,False,True,1942.22,262.40
2,6,1,4,0,1,False,True,2627.29,262.40
2,6,1,4,0,2,False,True,3312.36,262.40
2,6,1,4,0,3,False,True,3997.43,262.40
2,6,1,4,0,4,False,True,4682.50,262.40
2,6,1,4,0,5,False,True,5367.57,262.40
2,6,1,4,0,6,False,True,6052.64,262.40
2,6,1,4,1,0,False,True,2356.26,262.40
2,6,1,4,1,1,False,True,3041.33,262.40
2,6,1,4,1,2,False,True,3726.40,262.40
2,6,1,4,1,3,False,True,4411.47,262.40
2,6,1,4,1,4,False,True,5096.54,262.40
2,6,1,4,1,5,False,True,5781.61,262.40
2,6,1,4,2,0,False,True,2770.30,262.40
2,6,1,4,2,1,False,True,3455.37,262.40
2,6,1,4,2,2,False,True,4140.44,262.40
2,6,1,4,2,3,False,True,4825.51,262.40
2,6,1,4,2,4,False,True,5510.58,262.40
2,6,1,4,3,0,False,True,3184.34,262.40
2,6,1,4,3,1,False,True,3869.41,262.40
2,6,1,4,3,2,False,True,4554.48,262.40
2,6,1,4,3,3,False,True,5239.55,262.40
2,6,1,4,4,0,False,True,3598.38,262.40
2,6,1,4,4,1,False,True,4283.45,262.40
2,6,1,4,4,2,False,True,4968.52,262.40
2,6,1,4,5,0,False,True,4012.42,262.40
2,6,1,4,5,1,False,True,4697.49,262.40
2,6,1,4,6,0,False,True,4426.46,262.40
2,6,1,5,0,0,False,True,2210.14,262.40
2,6,1,5,0,1,False,True,2895.21,262.40
2,6,1,5,0,2,False,True,3580.28,262.40
2,6,1,5,0,3,False,True,4265.35,262.40
2,6,1,5,0,4,False,True,4950.42,262.40
2,6,1,5,0,5,False,True,5635.49,262.40
2,6,1,5,1,0,False,True,2624.18,262.40
2,6,1,5,1,1,False,True,3309.25,262.40
2,6,1,5,1,2,False,True,3994.32,262.40
2,6,1,5,1,3,False,True,4679.39,262.40
2,6,1,5,1,4,False,True,5364.46,262.40
2,6,1,5,2,0,False,True,3038.22,262.40
2,6,1,5,2,1,False,True,3723.29,262.40
2,6,1,5,2,2,False,True,4408.36,262.40
2,6,1,5,2,3,False,True,5093.43,262.40
2,6,1,5,3,0,False,True,3452.26,262.40
2,6,1,5,3,1,False,True,4137.33,262.40
2,6,1,5,3,2,False,True,4822.40,262.40
2,6,1,5,4,0,False,True,3866.30,262.40
2,6,1,5,4,1,False,True,4551.37,262.40
2,6,1,5,5,0,False,True,4280.34,262.40
2,6,1,6,0,0,False,True,2478.06,262.40
2,6,1,6,0,1,False,True,3163.13,262.40
2,6,1,6,0,2,False,True,3848.20,262.40
2,6,1,6,0,3,False,True,4533.27,262.40
2,6,1,6,0,4,False,True,5218.34,262.40
2,6,1,6,1,0,False,True,2892.10,262.40
2,6,1,6,1,1,False,True,3577.17,262.40
2,6,1,6,1,2,False,True,4262.24,262.40
2,6,1,6,1,3,False,True,4947.31,262.40
2,6,1,6,2,0,False,True,3306.14,262.40
2,6,1,6,2,1,False,True,3991.21,262.40
2,6,1,6,2,2,False,True,4676.28,262.40
2,6,1,6,3,0,False,True,3720.18,262.40
2,6,1,6,3,1,False,True,4405.25,262.40
2,6,1,6,4,0,False,True,4134.22,262.40
2,6,1,7,0,0,False,True,2745.98,262.40
2,6,1,7,0,1,False,True,3431.05,262.40
2,6,1,7,0,2,False,True,4116.12,262.40
2,6,1,7,0,3,False,True,4801.19,262.40
2,6,1,7,1,0,False,True,3160.02,262.40
2,6,1,7,1,1,False,True,3845.09,262.40
2,6,1,7,1,2,False,True,4530.16,262.40
2,6,1,7,2,0,False,True,3574.06,262.40
2,6,1,7,2,1,False,True,4259.13,262.40
2,6,1,7,3,0,False,True,3988.10,262.40
2,6,1,8,0,0,False,True,3013.90,262.40
2,6,1,8,0,1,False,True,3698.97,262.40
2,6,1,8,0,2,False,True,4384.04,262.40
2,6,1,8,1,0,False,True,3427.94,262.40
2,6,1,8,1,1,False,True,4113.01,262.40
2,6,1,8,2,0,False,True,3841.98,262.40
2,6,1,9,0,0,False,True,3281.82,262.40
2,6,1,9,0,1,False,True,3966.89,262.40
2,6,1,9,1,0,False,True,3695.86,262.40
2,6,1,10,0,0,False,True,3549.74,262.40
2,6,1,0,0,0,False,False,816.86,764.75
2,6,1,0,0,1,False,False,1555.61,633.55
2,6,1,0,0,2,False,False,2240.68,633.55
2,6,1,0,0,3,False,False,2925.75,633.55
2,6,1,0,0,4,False,False,3610.82,633.55
2,6,1,0,0,5,False,False,4295.89,633.55
2,6,1,0,0,6,False,False,4980.96,633.55
2,6,1,0,0,7,False,False,5666.03,633.55
2,6,1,0,0,8,False,False,6351.10,633.55
2,6,1,0,0,9,False,False,7036.17,633.55
2,6,1,0,0,10,False,False,7721.24,633.55
2,6,1,0,1,0,False,False,1284.58,633.55
2,6,1,0,1,1,False,False,1969.65,633.55
2,6,1,0,1,2,False,False,2654.72,633.55
2,6,1,0,1,3,False,False,3339.79,633.55
2,6,1,0,1,4,False,False,4024.86,633.55
2,6,1,0,1,5,False,False,4709.93,633.55
2,6,1,0,1,6,False,False,5395.00,633.55
2,6,1,0,1,7,False,False,6080.07,633.55
2,6,1,0,1,8,False,False,6765.14,633.55
2,6,1,0,1,9,False,False,7450.21,633.55
2,6,1,0,2,0,False,False,1698.62,633.55
2,6,1,0,2,1,False,False,2383.69,633.55
2,6,1,0,2,2,False,False,3068.76,633.55
2,6,1,0,2,3,False,False,3753.83,633.55
2,6,1,0,2,4,False,False,4438.90,633.55
2,6,1,0,2,5,False,False,5123.97,633.55
2,6,1,0,2,6,False,False,5809.04,633.55
2,6,1,0,2,7,False,False,6494.11,633.55
2,6,1,0,2,8,False,False,7179.18,633.55
2,6,1,0,3,0,False,False,2112.66,633.55
2,6,1,0,3,1,False,False,2797.73,633.55
2,6,1,0,3,2,False,False,3482.80,633.55
2,6,1,0,3,3,False,False,4167.87,633.55
2,6,1,0,3,4,False,False,4852.94,633.55
2,6,1,0,3,5,False,False,5538.01,633.55
2,6,1,0,3,6,False,False,6223.08,633.55
2,6,1,0,3,7,False,False,6908.15,633.55
2,6,1,0,4,0,False,False,2526.70,633.55
2,6,1,0,4,1,False,False,3211.77,633.55
2,6,1,0,4,2,False,False,3896.84,633.55
2,6,1,0,4,3,False,False,4581.91,633.55
2,6,1,0,4,4,False,False,5266.98,633.55
2,6,1,0,4,5,False,False,5952.05,633.55
2,6,1,0,4,6,False,False,6637.12,633.55
2,6,1,0,5,0,False,False,2940.74,633.55
2,6,1,0,5,1,False,False,3625.81,633.55
2,6,1,0,5,2,False,False,4310.88,633.55
2,6,1,0,5,3,False,False,4995.95,633.55
2,6,1,0,5,4,False,False,5681.02,633.55
2,6,1,0,5,5,False,False,6366.09,633.55
2,6,1,0,6,0,False,False,3354.78,633.55
2,6,1,0,6,1,False,False,4039.85,633.55
2,6,1,0,6,2,False,False,4724.92,633.55
2,6,1,0,6,3,False,False,5409.99,633.55
2,6,1,0,6,4,False,False,6095.06,633.55
2,6,1,0,7,0,False,False,3768.82,633.55
2,6,1,0,7,1,False,False,4453.89,633.55
2,6,1,0,7,2,False,False,5138.96,633.55
2,6,1,0,7,3,False,False,5824.03,633.55
2,6,1,0,8,0,False,False,4182.86,633.55
2,6,1,0,8,1,False,False,4867.93,633.55
2,6,1,0,8,2,False,False,5553.00,633.55
2,6,1,0,9,0,False,False,4596.90,633.55
2,6,1,0,9,1,False,False,5281.97,633.55
2,6,1,0,10,0,False,False,5010.94,633.55
2,6,1,1,0,0,False,False,1138.46,633.55
2,6,1,1,0,1,False,False,1823.53,633.55
2,6,1,1,0,2,False,False,2508.60,633.55
2,6,1,1,0,3,False,False,3193.67,633.55
2,6,1,1,0,4,False,False,3878.74,633.55
2,6,1,1,0,5,False,False,4563.81,633.55
2,6,1,1,0,6,False,False,5248.88,633.55
2,6,1,1,0,7,False,False,5933.95,633.55
2,6,1,1,0,8,False,False,6619.02,633.55
2,6,1,1,0,9,False,False,7304.09,633.55
2,6,1,1,1,0,False,False,1552.50,633.55
2,6,1,1,1,1,False,False,2237.57,633.55
2,6,1,1,1,2,False,False,2922.64,633.55
2,6,1,1,1,3,False,False,3607.71,633.55
2,6,1,1,1,4,False,False,4292.78,633.55
2,6,1,1,1,5,False,False,4977.85,633.55
2,6,1,1,1,6,False,False,5662.92,633.55
2,6,1,1,1,7,False,False,6347.99,633.55
2,6,1,1,1,8,False,False,7033.06,633.55
2,6,1,1,2,0,False,False,1966.54,633.55
2,6,1,1,2,1,False,False,2651.61,633.55
2,6,1,1,2,2,False,False,3336.68,633.55
2,6,1,1,2,3,False,False,4021.75,633.55
2,6,1,1,2,4,False,False,4706.82,633.55
2,6,1,1,2,5,False,False,5391.89,633.55
2,6,1,1,2,6,False,False,6076.96,633.55
2,6,1,1,2,7,False,False,6762.03,633.55
2,6,1,1,3,0,False,False,2380.58,633.55
2,6,1,1,3,1,False,False,3065.65,633.55
2,6,1,1,3,2,False,False,3750.72,633.55
2,6,1,1,3,3,False,False,4435.79,633.55
2,6,1,1,3,4,False,False,5120.86,633.55
2,6,1,1,3,5,False,False,5805.93,633.55
2,6,1,1,3,6,False,False,6491.00,633.55
2,6,1,1,4,0,False,False,2794.62,633.55
2,6,1,1,4,1,False,False,3479.69,633.55
2,6,1,1,4,2,False,False,4164.76,633.55
2,6,1,1,4,3,False,False,4849.83,633.55
2,6,1,1,4,4,False,False,5534.90,633.55
2,6,1,1,4,5,False,False,6219.97,633.55
2,6,1,1,5,0,False,False,3208.66,633.55
2,6,1,1,5,1,False,False,3893.73,633.55
2,6,1,1,5,2,False,False,4578.80,633.55
2,6,1,1,5,3,False,False,5263.87,633.55
2,6,1,1,5,4,False,False,5948.94,633.55
2,6,1,1,6,0,False,False,3622.70,633.55
2,6,1,1,6,1,False,False,4307.77,633.55
2,6,1,1,6,2,False,False,4992.84,633.55
2,6,1,1,6,3,False,False,5677.91,633.55
2,6,1,1,7,0,False,False,4036.74,633.55
2,6,1,1,7,1,False,False,4721.81,633.55
2,6,1,1,7,2,False,False,5406.88,633.55
2,6,1,1,8,0,False,False,4450.78,633.55
2,6,1,1,8,1,False,False,5135.85,633.55
2,6,1,1,9,0,False,False,4864.82,633.55
2,6,1,2,0,0,False,False,1406.38,633.55
2,6,1,2,0,1,False,False,2091.45,633.55
2,6,1,2,0,2,False,False,2776.52,633.55
2,6,1,2,0,3,False,False,3461.59,633.55
2,6,1,2,0,4,False,False,4146.66,633.55
2,6,1,2,0,5,False,False,4831.73,633.55
2,6,1,2,0,6,False,False,5516.80,633.55
2,6,1,2,0,7,False,False,6201.87,633.55
2,6,1,2,0,8,False,False,6886.94,633.55
2,6,1,2,1,0,False,False,1820.42,633.55
2,6,1,2,1,1,False,False,2505.49,633.55
2,6,1,2,1,2,False,False,3190.56,633.55
2,6,1,2,1,3,False,False,3875.63,633.55
2,6,1,2,1,4,False,False,4560.70,633.55
2,6,1,2,1,5,False,False,5245.77,633.55
2,6,1,2,1,6,False,False,5930.84,633.55
2,6,1,2,1,7,False,False,6615.91,633.55
2,6,1,2,2,0,False,False,2234.46,633.55
2,6,1,2,2,1,False,False,2919.53,633.55
2,6,1,2,2,2,False,False,3604.60,633.55
2,6,1,2,2,3,False,False,4289.67,633.55
2,6,1,2,2,4,False,False,4974.74,633.55
2,6,1,2,2,5,False,False,5659.81,633.55
2,6,1,2,2,6,False,False,6344.88,633.55
2,6,1,2,3,0,False,False,2648.50,633.55
2,6,1,2,3,1,False,False,3333.57,633.55
2,6,1,2,3,2,False,False,4018.64,633.55
2,6,1,2,3,3,False,False,4703.71,633.55
2,6,1,2,3,4,False,False,5388.78,633.55
2,6,1,2,3,5,False,False,6073.85,633.55
2,6,1,2,4,0,False,False,3062.54,633.55
2,6,1,2,4,1,False,False,3747.61,633.55
2,6,1,2,4,2,False,False,4432.68,633.55
2,6,1,2,4,3,False,False,5117.75,633.55
2,6,1,2,4,4,False,False,5802.82,633.55
2,6,1,2,5,0,False,False,3476.58,633.55
2,6,1,2,5,1,False,False,4161.65,633.55
2,6,1,2,5,2,False,False,4846.72,633.55
2,6,1,2,5,3,False,False,5531.79,633.55
2,6,1,2,6,0,False,False,3890.62,633.55
2,6,1,2,6,1,False,False,4575.69,633.55
2,6,1,2,6,2,False,False,5260.76,633.55
2,6,1,2,7,0,False,False,4304.66,633.55
2,6,1,2,7,1,False,False,4989.73,633.55
2,6,1,2,8,0,False,False,4718.70,633.55
2,6,1,3,0,0,False,False,1674.30,633.55
2,6,1,3,0,1,False,False,2359.37,633.55
2,6,1,3,0,2,False,False,3044.44,633.55
2,6,1,3,0,3,False,False,3729.51,633.55
2,6,1,3,0,4,False,False,4414.58,633.55
2,6,1,3,0,5,False,False,5099.65,633.55
2,6,1,3,0,6,False,False,5784.72,633.55
2,6,1,3,0,7,False,False,6469.79,633.55
2,6,1,3,1,0,False,False,2088.34,633.55
2,6,1,3,1,1,False,False,2773.41,633.55
2,6,1,3,1,2,False,False,3458.48,633.55
2,6,1,3,1,3,False,False,4143.55,633.55
2,6,1,3,1,4,False,False,4828.62,633.55
2,6,1,3,1,5,False,False,5513.69,633.55
2,6,1,3,1,6,False,False,6198.76,633.55
2,6,1,3,2,0,False,False,2502.38,633.55
2,6,1,3,2,1,False,False,3187.45,633.55
2,6,1,3,2,2,False,False,3872.52,633.55
2,6,1,3,2,3,False,False,4557.59,633.55
2,6,1,3,2,4,False,False,5242.66,633.55
2,6,1,3,2,5,False,False,5927.73,633.55
2,6,1,3,3,0,False,False,2916.42,633.55
2,6,1,3,3,1,False,False,3601.49,633.55
2,6,1,3,3,2,False,False,4286.56,633.55
2,6,1,3,3,3,False,False,4971.63,633.55
2,6,1,3,3,4,False,False,5656.70,633.55
2,6,1,3,4,0,False,False,3330.46,633.55
2,6,1,3,4,1,False,False,4015.53,633.55
2,6,1,3,4,2,False,False,4700.60,633.55
2,6,1,3,4,3,False,False,5385.67,633.55
2,6,1,3,5,0,False,False,3744.50,633.55
2,6,1,3,5,1,False,False,4429.57,633.55
2,6,1,3,5,2,False,False,5114.64,633.55
2,6,1,3,6,0,False,False,4158.54,633.55
2,6,1,3,6,1,False,False,4843.61,633.55
2,6,1,3,7,0,False,False,4572.58,633.55
2,6,1,4,0,0,False,False,1942.22,633.55
2,6,1,4,0,1,False,False,2627.29,633.55
2,6,1,4,0,2,False,False,3312.36,633.55
2,6,1,4,0,3,False,False,3997.43,633.55
2,6,1,4,0,4,False,False,4682.50,633.55
2,6,1,4,0,5,False,False,5367.57,633.55
2,6,1,4,0,6,False,False,6052.64,633.55
2,6,1,4,1,0,False,False,2356.26,633.55
2,6,1,4,1,1,False,False,3041.33,633.55
2,6,1,4,1,2,False,False,3726.40,633.55
2,6,1,4,1,3,False,False,4411.47,633.55
2,6,1,4,1,4,False,False,5096.54,633.55
2,6,1,4,1,5,False,False,5781.61,633.55
2,6,1,4,2,0,False,False,2770.30,633.55
2,6,1,4,2,1,False,False,3455.37,633.55
2,6,1,4,2,2,False,False,4140.44,633.55
2,6,1,4,2,3,False,False,4825.51,633.55
2,6,1,4,2,4,False,False,5510.58,633.55
2,6,1,4,3,0,False,False,3184.34,633.55
2,6,1,4,3,1,False,False,3869.41,633.55
2,6,1,4,3,2,False,False,4554.48,633.55
2,6,1,4,3,3,False,False,5239.55,633.55
2,6,1,4,4,0,False,False,3598.38,633.55
2,6,1,4,4,1,False,False,4283.45,633.55
2,6,1,4,4,2,False,False,4968.52,633.55
2,6,1,4,5,0,False,False,4012.42,633.55
2,6,1,4,5,1,False,False,4697.49,633.55
2,6,1,4,6,0,False,False,4426.46,633.55
2,6,1,5,0,0,False,False,2210.14,633.55
2,6,1,5,0,1,False,False,2895.21,633.55
2,6,1,5,0,2,False,False,3580.28,633.55
2,6,1,5,0,3,False,False,4265.35,633.55
2,6,1,5,0,4,False,False,4950.42,633.55
2,6,1,5,0,5,False,False,5635.49,633.55
2,6,1,5,1,0,False,False,2624.18,633.55
2,6,1,5,1,1,False,False,3309.25,633.55
2,6,1,5,1,2,False,False,3994.32,633.55
2,6,1,5,1,3,False,False,4679.39,633.55
2,6,1,5,1,4,False,False,5364.46,633.55
2,6,1,5,2,0,False,False,3038.22,633.55
2,6,1,5,2,1,False,False,3723.29,633.55
2,6,1,5,2,2,False,False,4408.36,633.55
2,6,1,5,2,3,False,False,5093.43,633.55
2,6,1,5,3,0,False,False,3452.26,633.55
2,6,1,5,3,1,False,False,4137.33,633.55
2,6,1,5,3,2,False,False,4822.40,633.55
2,6,1,5,4,0,False,False,3866.30,633.55
2,6,1,5,4,1,False,False,4551.37,633.55
2,6,1,5,5,0,False,False,4280.34,633.55
2,6,1,6,0,0,False,False,2478.06,633.55
2,6,1,6,0,1,False,False,3163.13,633.55
2,6,1,6,0,2,False,False,3848.20,633.55
2,6,1,6,0,3,False,False,4533.27,633.55
2,6,1,6,0,4,False,False,5218.34,633.55
2,6,1,6,1,0,False,False,2892.10,633.55
2,6,1,6,1,1,False,False,3577.17,633.55
2,6,1,6,1,2,False,False,4262.24,633.55
2,6,1,6,1,3,False,False,4947.31,633.55
2,6,1,6,2,0,False,False,3306.14,633.55
2,6,1,6,2,1,False,False,3991.21,633.55
2,6,1,6,2,2,False,False,4676.28,633.55
2,6,1,6,3,0,False,False,3720.18,633.55
2,6,1,6,3,1,False,False,4405.25,633.55
2,6,1,6,4,0,False,False,4134.22,633.55
2,6,1,7,0,0,False,False,2745.98,633.55
2,6,1,7,0,1,False,False,3431.05,633.55
2,6,1,7,0,2,False,False,4116.12,633.55
2,6,1,7,0,3,False,False,4801.19,633.55
2,6,1,7,1,0,False,False,3160.02,633.55
2,6,1,7,1,1,False,False,3845.09,633.55
2,6,1,7,1,2,False,False,4530.16,633.55
2,6,1,7,2,0,False,False,3574.06,633.55
2,6,1,7,2,1,False,False,4259.13,633.55
2,6,1,7,3,0,False,False,3988.10,633.55
2,6,1,8,0,0,False,False,3013.90,633.55
2,6,1,8,0,1,False,False,3698.97,633.55
2,6,1,8,0,2,False,False,4384.04,633.55
2,6,1,8,1,0,False,False,3427.94,633.55
2,6,1,8,1,1,False,False,4113.01,633.55
2,6,1,8,2,0,False,False,3841.98,633.55
2,6,1,9,0,0,False,False,3281.82,633.55
2,6,1,9,0,1,False,False,3966.89,633.55
2,6,1,9,1,0,False,False,3695.86,633.55
2,6,1,10,0,0,False,False,3549.74,633.55
2,6,2,0,0,0,True,True,1108.04,226.94
2,6,2,0,0,1,True,True,1846.79,262.40
2,6,2,0,0,2,True,True,2531.86,262.40
2,6,2,0,0,3,True,True,3216.93,262.40
2,6,2,0,0,4,True,True,3902.00,262.40
2,6,2,0,0,5,True,True,4587.07,262.40
2,6,2,0,0,6,True,True,5272.14,262.40
2,6,2,0,0,7,True,True,5957.21,262.40
2,6,2,0,0,8,True,True,6642.28,262.40
2,6,2,0,0,9,True,True,7327.35,262.40
2,6,2,0,0,10,True,True,8012.42,262.40
2,6,2,0,1,0,True,True,1575.76,262.40
2,6,2,0,1,1,True,True,2260.83,262.40
2,6,2,0,1,2,True,True,2945.90,262.40
2,6,2,0,1,3,True,True,3630.97,262.40
2,6,2,0,1,4,True,True,4316.04,262.40
2,6,2,0,1,5,True,True,5001.11,262.40
2,6,2,0,1,6,True,True,5686.18,262.40
2,6,2,0,1,7,True,True,6371.25,262.40
2,6,2,0,1,8,True,True,7056.32,262.40
2,6,2,0,1,9,True,True,7741.39,262.40
2,6,2,0,2,0,True,True,1989.80,262.40
2,6,2,0,2,1,True,True,2674.87,262.40
2,6,2,0,2,2,True,True,3359.94,262.40
2,6,2,0,2,3,True,True,4045.01,262.40
2,6,2,0,2,4,True,True,4730.08,262.40
2,6,2,0,2,5,True,True,5415.15,262.40
2,6,2,0,2,6,True,True,6100.22,262.40
2,6,2,0,2,7,True,True,6785.29,262.40
2,6,2,0,2,8,True,True,7470.36,262.40
2,6,2,0,3,0,True,True,2403.84,262.40
2,6,2,0,3,1,True,True,3088.91,262.40
2,6,2,0,3,2,True,True,3773.98,262.40
2,6,2,0,3,3,True,True,4459.05,262.40
2,6,2,0,3,4,True,True,5144.12,262.40
2,6,2,0,3,5,True,True,5829.19,262.40
2,6,2,0,3,6,True,True,6514.26,262.40
2,6,2,0,3,7,True,True,7199.33,262.40
2,6,2,0,4,0,True,True,2817.88,262.40
2,6,2,0,4,1,True,True,3502.95,262.40
2,6,2,0,4,2,True,True,4188.02,262.40
2,6,2,0,4,3,True,True,4873.09,262.40
2,6,2,0,4,4,True,True,5558.16,262.40
2,6,2,0,4,5,True,True,6243.23,262.40
2,6,2,0,4,6,True,True,6928.30,262.40
2,6,2,0,5,0,True,True,3231.92,262.40
2,6,2,0,5,1,True,True,3916.99,262.40
2,6,2,0,5,2,True,True,4602.06,262.40
2,6,2,0,5,3,True,True,5287.13,262.40
2,6,2,0,5,4,True,True,5972.20,262.40
2,6,2,0,5,5,True,True,6657.27,262.40
2,6,2,0,6,0,True,True,3645.96,262.40
2,6,2,0,6,1,True,True,4331.03,262.40
2,6,2,0,6,2,True,True,5016.10,262.40
2,6,2,0,6,3,True,True,5701.17,262.40
2,6,2,0,6,4,True,True,6386.24,262.40
2,6,2,0,7,0,True,True,4060.00,262.40
2,6,2,0,7,1,True,True,4745.07,262.40
2,6,2,0,7,2,True,True,5430.14,262.40
2,6,2,0,7,3,True,True,6115.21,262.40
2,6,2,0,8,0,True,True,4474.04,262.40
2,6,2,0,8,1,True,True,5159.11,262.40
2,6,2,0,8,2,True,True,5844.18,262.40
2,6,2,0,9,0,True,True,4888.08,262.40
2,6,2,0,9,1,True,True,5573.15,262.40
2,6,2,0,10,0,True,True,5302.12,262.40
2,6,2,1,0,0,True,True,1429.64,262.40
2,6,2,1,0,1,True,True,2114.71,262.40
2,6,2,1,0,2,True,True,2799.78,262.40
2,6,2,1,0,3,True,True,3484.85,262.40
2,6,2,1,0,4,True,True,4169.92,262.40
2,6,2,1,0,5,True,True,4854.99,262.40
2,6,2,1,0,6,True,True,5540.06,262.40
2,6,2,1,0,7,True,True,6225.13,262.40
2,6,2,1,0,8,True,True,6910.20,262.40
2,6,2,1,0,9,True,True,7595.27,262.40
2,6,2,1,1,0,True,True,1843.68,262.40
2,6,2,1,1,1,True,True,2528.75,262.40
2,6,2,1,1,2,True,True,3213.82,262.40
2,6,2,1,1,3,True,True,3898.89,262.40
2,6,2,1,1,4,True,True,4583.96,262.40
2,6,2,1,1,5,True,True,5269.03,262.40
2,6,2,1,1,6,True,True,5954.10,262.40
2,6,2,1,1,7,True,True,6639.17,262.40
2,6,2,1,1,8,True,True,7324.24,262.40
2,6,2,1,2,0,True,True,2257.72,262.40
2,6,2,1,2,1,True,True,2942.79,262.40
2,6,2,1,2,2,True,True,3627.86,262.40
2,6,2,1,2,3,True,True,4312.93,262.40
2,6,2,1,2,4,True,True,4998.00,262.40
2,6,2,1,2,5,True,True,5683.07,262.40
2,6,2,1,2,6,True,True,6368.14,262.40
2,6,2,1,2,7,True,True,7053.21,262.40
2,6,2,1,3,0,True,True,2671.76,262.40
2,6,2,1,3,1,True,True,3356.83,262.40
2,6,2,1,3,2,True,True,4041.90,262.40
2,6,2,1,3,3,True,True,4726.97,262.40
2,6,2,1,3,4,True,True,5412.04,262.40
2,6,2,1,3,5,True,True,6097.11,262.40
2,6,2,1,3,6,True,True,6782.18,262.40
2,6,2,1,4,0,True,True,3085.80,262.40
2,6,2,1,4,1,True,True,3770.87,262.40
2,6,2,1,4,2,True,True,4455.94,262.40
2,6,2,1,4,3,True,True,5141.01,262.40
2,6,2,1,4,4,True,True,5826.08,262.40
2,6,2,1,4,5,True,True,6511.15,262.40
2,6,2,1,5,0,True,True,3499.84,262.40
2,6,2,1,5,1,True,True,4184.91,262.40
2,6,2,1,5,2,True,True,4869.98,262.40
2,6,2,1,5,3,True,True,5555.05,262.40
2,6,2,1,5,4,True,True,6240.12,262.40
2,6,2,1,6,0,True,True,3913.88,262.40
